Img_Name,Tx,Ty,Tz,Rx,Ry,Rz
img__341.png,-0.003669,0.01088,0.270315,2.053019895,-1.364077161,-1.200125782
img__342.png,0.019978,-0.017766,0.316921,2.011157843,-1.290888273,-1.251027797
img__343.png,-0.003097,0.016215,0.317618,1.987323951,-1.388386979,-1.103402448
img__344.png,-0.013426,-0.02982,0.316361,2.10257497,-1.388336926,-1.220468825
img__345.png,-0.003773,0.01197,0.317799,1.997670953,-1.387523483,-1.114366534
img__346.png,0.010536,0.027384,0.236452,1.733840485,0.92260209,-0.415806858
img__347.png,0.004935,0.00149,0.238209,-1.055874108,2.235925462,1.450766062
img__348.png,0.034233,0.005028,0.235739,1.794062343,1.063890201,-0.444214048
img__349.png,0.007181,0.006039,0.23808,-1.048686528,2.262096798,1.437181746
img__350.png,0.018709,-0.016681,0.199866,1.988274114,-1.374737182,-1.123196556
img__351.png,-0.007394,0.023905,0.199871,1.930552698,-1.517458245,-0.839559952
img__352.png,0.016354,0.028132,0.198786,1.365920373,1.912317017,0.40552244
img__353.png,-0.004608,0.013726,0.20091,1.957298118,-1.500600491,-0.897467303
img__354.png,0.015752,-0.016929,0.308439,2.049404194,-1.49240278,-1.00877047
img__355.png,0.01019,-0.022117,0.308345,1.517246361,1.942976601,0.599665507
img__356.png,0.017628,0.027167,0.307605,1.4422626,1.947578221,0.41100185
img__357.png,0.005147,-0.013541,0.308965,1.488851466,1.933077138,0.582068551
img__358.png,-0.006062,0.014022,0.32054,1.739911313,2.12049449,0.41593642
img__359.png,0.022294,-0.027913,0.318909,1.863743821,2.197676758,0.496122877
img__360.png,0.023554,0.023779,0.319154,1.783158349,2.168779044,0.304505974
img__361.png,0.007323,-0.014893,0.320474,1.814144017,2.160436937,0.48597029
img__362.png,0.027514,-0.001321,0.288283,2.640495336,0.090142419,-1.020643167
img__363.png,-0.009238,-0.021064,0.288682,2.749639367,0.143880103,-0.849169986
img__364.png,0.019693,-0.028242,0.287542,2.735127817,0.148326873,-0.999686789
img__365.png,-0.010566,-0.004979,0.289361,2.700101496,0.115859101,-0.834489408
img__366.png,0.010182,0.028001,0.314188,1.660270081,0.965763305,-0.477957419
img__367.png,-0.000864,0.002956,0.315583,1.744429244,0.954377829,-0.42544513
img__368.png,0.034227,0.006112,0.313677,1.702173736,1.070058992,-0.499849528
img__369.png,-0.005612,-0.004886,0.31551,1.772248295,0.945791491,-0.406744637
img__370.png,-0.029876,0.003936,0.300595,-0.029393573,1.986813765,0.332053667
img__371.png,-0.006724,0.019205,0.301416,-0.067792015,2.072816152,0.296938513
img__372.png,-0.014783,0.02958,0.300287,-0.088572079,2.051172883,0.257017418
img__373.png,0.00505,0.003564,0.302039,-0.037530987,2.102904653,0.358272027
img__374.png,-0.029684,0.00305,0.282051,0.002826081,2.078377148,0.417297033
img__375.png,-0.001961,0.016488,0.283139,-0.038659538,2.188242335,0.39160483
img__376.png,-0.016272,0.029805,0.281585,-0.062364517,2.145775744,0.330014305
img__377.png,0.006852,0.002782,0.283529,-0.013439197,2.209084492,0.451649499
img__378.png,0.010679,0.026056,0.303507,1.872820943,1.034337943,-0.391085995
img__379.png,0.006825,-0.005609,0.304683,1.220022258,1.868019594,0.252910571
img__380.png,-0.018556,0.029303,0.302831,0.063984089,2.289758766,0.68492647
img__381.png,0.004294,-0.009241,0.304641,1.219135202,1.866122719,0.273005099
img__382.png,-0.010734,-0.026538,0.348277,-0.764102815,2.249612161,1.762900554
img__383.png,0.018702,-0.003944,0.348929,-0.674802344,2.371277344,1.748448313
img__384.png,-0.031052,-0.000573,0.348069,-0.838432221,2.288921362,1.647863166
img__385.png,0.011734,0.003663,0.349236,-0.699300579,2.380723597,1.71260983
img__386.png,0.017655,-0.020358,0.303712,2.138034476,-1.358875454,-1.298202768
img__387.png,-0.006767,0.011762,0.304603,2.124791941,-1.465992178,-1.136873497
img__388.png,0.016356,0.029847,0.302999,1.246210685,1.879757491,0.236030081
img__389.png,-0.004393,0.010915,0.304678,2.121426395,-1.457533041,-1.145387927
img__390.png,-0.028443,0.001091,0.267461,-0.011074894,2.2670584,0.491482445
img__391.png,-0.006481,-0.01625,0.268402,2.617941132,0.0707207,-0.946612831
img__392.png,-0.018708,0.029102,0.266737,-0.075792474,2.329215751,0.382642421
img__393.png,-0.00971,-0.003229,0.268776,2.578654864,0.045757213,-0.92052648
img__394.png,0.02516,-0.0001,0.302662,2.69769418,0.114287153,-0.784751541
img__395.png,-0.014904,-0.02168,0.302565,2.797102387,0.166796022,-0.597737449
img__396.png,0.021136,-0.027649,0.301706,2.786512051,0.160758803,-0.776741287
img__397.png,-0.012213,-0.005566,0.30341,2.744996,0.143687411,-0.607211665
img__398.png,0.010467,0.027255,0.287309,1.756877838,0.970717378,-0.426259436
img__399.png,0.002474,0.002345,0.288768,-1.120646295,2.208715787,1.39953288
img__400.png,0.034267,0.005232,0.2867,1.802615434,1.089423326,-0.448650016
img__401.png,0.00629,0.006388,0.288649,-1.108499719,2.23319896,1.393806904
img__402.png,0.025177,0.003261,0.291324,2.485442372,0.000923574,-0.752709429
img__403.png,0.015419,-0.012708,0.291745,1.489989605,1.99531408,0.1960409
img__404.png,0.02084,-0.027749,0.290362,2.589936796,0.058631393,-0.744066846
img__405.png,0.005938,-0.011329,0.292149,1.461470907,1.979179729,0.220765641
img__406.png,-0.011034,0.015534,0.253593,1.573607079,2.002547305,0.484982701
img__407.png,0.017358,-0.027009,0.252273,1.743740785,2.083742706,0.586400641
img__408.png,0.021442,0.025085,0.252158,1.641826169,2.068029904,0.342645093
img__409.png,0.006409,-0.01461,0.253807,1.688037177,2.052647658,0.563793389
img__410.png,0.027051,0.000372,0.312291,2.546310119,0.025741072,-0.945130424
img__411.png,-0.010579,-0.015609,0.312893,2.63349188,0.079933125,-0.779162016
img__412.png,0.019901,-0.028615,0.311516,2.639267903,0.083126104,-0.928889124
img__413.png,-0.010958,-0.003444,0.31325,2.597910297,0.060971667,-0.772244225
img__414.png,-0.029165,0.001435,0.255664,0.07056451,2.146833971,0.577556401
img__415.png,0.003278,0.010647,0.257085,0.02047297,2.290223566,0.580077666
img__416.png,-0.017529,0.030014,0.254968,-0.008022554,2.225411823,0.472003739
img__417.png,0.008679,0.001166,0.257177,0.036844305,2.300686144,0.628579552
img__418.png,-0.013981,0.018029,0.257986,1.410828672,1.927809027,0.436610971
img__419.png,0.013313,-0.021953,0.257717,1.579202294,1.997672681,0.520377689
img__420.png,0.019581,0.026992,0.256837,1.489136499,1.987125864,0.296208155
img__421.png,0.005671,-0.013497,0.258579,1.538930916,1.978233805,0.50778757
img__422.png,-0.029848,0.00393,0.260413,-0.17343821,2.065690632,0.119357309
img__423.png,-0.0043,0.029087,0.260494,-0.227482899,2.170517702,0.026897559
img__424.png,-0.015626,0.026455,0.260341,-0.223527468,2.126645959,0.034161623
img__425.png,0.006027,0.007268,0.261978,-0.179926554,2.203366919,0.122370209
img__426.png,0.016197,-0.006529,0.236172,3.124478926,0.273876373,-0.150899728
img__427.png,-0.026355,-0.033559,0.232941,-3.029755175,-0.258158321,-0.141897583
img__428.png,0.023043,-0.025949,0.23426,-3.040816109,-0.273922752,0.180151428
img__429.png,-0.014649,-0.009116,0.236187,3.127176106,0.273728208,0.054499573
img__430.png,-0.011021,-0.025924,0.338114,-0.955900326,2.258620519,1.543827491
img__431.png,0.000505,0.011939,0.339075,1.990920133,-1.270421271,-1.256890974
img__432.png,-0.033193,-0.0012,0.337656,-1.045405608,2.280590275,1.424976127
img__433.png,-0.003023,0.010728,0.339103,2.000416558,-1.280407683,-1.253672273
img__434.png,0.020936,-0.015684,0.26687,1.913518157,-1.284181495,-1.175824237
img__435.png,-0.002239,0.022005,0.267235,1.870769551,-1.394773047,-0.992428493
img__436.png,-0.012586,-0.028698,0.266311,2.02463156,-1.387566769,-1.140366152
img__437.png,-0.003674,0.013326,0.267792,1.89702641,-1.392425353,-1.01760319
img__438.png,-0.000909,0.016797,0.282781,1.804926741,2.199093906,0.137615278
img__439.png,0.027683,-0.025507,0.280768,1.936809623,2.308022591,0.219266749
img__440.png,0.022976,-0.026093,0.281139,2.944858419,0.236264127,-0.237432251
img__441.png,0.008182,-0.014485,0.282792,1.878715121,2.253219375,0.23582011
img__442.png,-0.028777,0.003044,0.32624,-0.126571953,2.273871135,0.2468697
img__443.png,-0.003681,-0.024929,0.32655,2.782199464,0.194768221,-1.095170262
img__444.png,-0.018332,0.02777,0.325826,-0.168525622,2.31600177,0.165857581
img__445.png,-0.008762,-0.006098,0.327347,2.738806751,0.159738034,-1.061388512
img__446.png,0.024719,9.42E-06,0.348894,2.709846301,0.121144304,-0.747708386
img__447.png,-0.015158,-0.021551,0.348774,2.794557333,0.166222692,-0.585657268
img__448.png,0.021311,-0.027566,0.348028,2.786592561,0.160020116,-0.742500086
img__449.png,-0.012293,-0.005636,0.349507,2.749752852,0.146539703,-0.594804936
img__450.png,-0.002479,0.01805,0.222094,1.741768095,2.152034821,0.131598289
img__451.png,0.02703,-0.025352,0.219737,1.919404897,2.289869097,0.235809497
img__452.png,0.022853,-0.026265,0.220104,2.919526859,0.224582862,-0.321764616
img__453.png,0.007984,-0.014376,0.222232,1.844881136,2.222713257,0.25492047
img__454.png,-0.008406,0.019779,0.304623,1.542454178,2.022234233,0.221335543
img__455.png,0.01966,-0.020065,0.304086,1.679356675,2.098979678,0.284216125
img__456.png,0.022737,0.02583,0.303436,1.605692463,2.063001129,0.110541822
img__457.png,0.006796,-0.013216,0.305019,1.637745698,2.071365244,0.295870615
img__458.png,0.020624,-0.01523,0.343073,1.900578073,-1.308837849,-1.134885361
img__459.png,-0.002094,0.022076,0.343314,1.866787126,-1.391740559,-0.993744635
img__460.png,-0.01214,-0.028065,0.342668,1.985835256,-1.385104825,-1.106601735
img__461.png,-0.003642,0.013416,0.343749,1.887424038,-1.39011182,-1.013023837
img__462.png,-0.009535,0.020914,0.268913,1.475473362,1.987843607,0.193730888
img__463.png,0.018672,-0.018288,0.268625,1.633202817,2.072363236,0.258551885
img__464.png,0.021833,-0.026807,0.26767,2.669627971,0.113874146,-0.570452202
img__465.png,0.006566,-0.012749,0.269512,1.589473387,2.044550265,0.275574141
img__466.png,0.008822,0.028636,0.262604,1.6122462,1.20154716,-0.6057427
img__467.png,-0.003373,0.009704,0.264108,0.066787711,2.109509413,0.545725911
img__468.png,-0.015514,0.030882,0.262039,0.021660573,2.081237676,0.450647468
img__469.png,0.006379,0.000286,0.264231,0.082834824,2.138004861,0.594915858
img__470.png,-0.010004,0.012934,0.281226,1.662865879,2.034202673,0.572911814
img__471.png,0.018234,-0.029774,0.279529,1.812108328,2.107355466,0.671401225
img__472.png,0.02177,0.02373,0.279854,1.717300723,2.099922411,0.442702616
img__473.png,0.006596,-0.015164,0.281215,1.757420039,2.076877439,0.64179394
img__474.png,0.023547,-0.012593,0.298411,1.731161689,-1.20843156,-1.138705625
img__475.png,0.002937,0.026876,0.298381,1.678482359,-1.304226991,-0.987842069
img__476.png,-0.008134,-0.026834,0.298288,1.832451253,-1.284084756,-1.114802776
img__477.png,-0.002706,0.014418,0.299244,1.721499211,-1.307611177,-1.009656324
img__478.png,0.025546,-0.001381,0.236996,2.759218496,0.148229557,-0.829268467
img__479.png,-0.015218,-0.025444,0.236522,2.898859321,0.209494963,-0.585327727
img__480.png,0.021052,-0.027296,0.235867,2.866692775,0.204659803,-0.815776172
img__481.png,-0.012279,-0.006476,0.237968,2.820481662,0.176728687,-0.599004334
img__482.png,0.018819,-0.010993,0.258047,1.787060938,-1.435401032,-0.861225198
img__483.png,-0.006231,0.032641,0.256825,1.72156686,-1.521481973,-0.640048576
img__484.png,-0.014921,-0.023428,0.257472,1.901944531,-1.520730218,-0.80488948
img__485.png,-0.004466,0.015627,0.258455,1.766972423,-1.510536937,-0.702433543
img__486.png,-0.011038,-0.025672,0.292527,-0.899391619,2.295775731,1.574548704
img__487.png,0.00059,0.014956,0.293477,1.941114858,-1.285966266,-1.196036087
img__488.png,-0.03277,-0.000276,0.292025,-1.000931701,2.325914608,1.433909589
img__489.png,-0.003059,0.011518,0.293617,1.957423733,-1.295067148,-1.19865941
img__490.png,0.025121,-0.002033,0.332469,2.814278658,0.176003334,-0.797073586
img__491.png,-0.014349,-0.026115,0.332089,2.913282231,0.216226812,-0.628435106
img__492.png,0.021221,-0.027158,0.331637,2.888126098,0.213368421,-0.788877269
img__493.png,-0.012066,-0.006895,0.333133,2.857028276,0.192056599,-0.634542515
img__494.png,0.022032,-0.005586,0.216606,3.060727799,0.271371403,-0.558000247
img__495.png,-0.021274,-0.033682,0.214121,-3.02693597,-0.276286358,0.227584185
img__496.png,0.022286,-0.025598,0.215134,-3.007757729,-0.29066964,0.537678894
img__497.png,-0.013723,-0.008961,0.217177,3.097610336,0.270930011,-0.302751847
img__498.png,0.008162,0.028996,0.344811,1.540788506,1.244505072,-0.669896281
img__499.png,-0.007274,0.012182,0.345833,0.04629761,2.021228388,0.462698192
img__500.png,-0.014404,0.031057,0.344427,0.011682233,2.011890237,0.4039501
img__501.png,0.004747,0.00099,0.34609,0.063392059,2.049234179,0.504745118
img__502.png,-0.01089,0.017242,0.308623,1.53478197,1.996778562,0.403151257
img__503.png,0.016773,-0.023378,0.307955,1.671890799,2.063292653,0.476343899
img__504.png,0.021196,0.025803,0.307488,1.59387662,2.04576262,0.288888559
img__505.png,0.006332,-0.013918,0.308918,1.631460328,2.039765717,0.469095058
img__506.png,-0.009971,0.013703,0.334614,1.646550307,2.033042463,0.538488315
img__507.png,0.017739,-0.028089,0.333391,1.770642737,2.093832413,0.617121797
img__508.png,0.021499,0.024068,0.333485,1.693071639,2.086095764,0.431027777
img__509.png,0.006546,-0.014905,0.334647,1.727270253,2.069403642,0.597159737
img__510.png,-0.007252,0.016749,0.332217,1.650177888,2.074920533,0.329989591
img__511.png,0.020863,-0.024448,0.331162,1.772931404,2.146979577,0.399337283
img__512.png,0.023034,0.024832,0.33099,1.698903988,2.117252966,0.226227225
img__513.png,0.00707,-0.01422,0.332339,1.729536171,2.116420296,0.39855445
img__514.png,-0.015229,0.019746,0.308558,1.306316337,1.891300859,0.370405048
img__515.png,0.010657,-0.016227,0.308954,1.44160813,1.944961572,0.424175581
img__516.png,0.018313,0.028354,0.307718,1.378072503,1.936427065,0.251443868
img__517.png,0.005165,-0.012148,0.309282,1.419962447,1.934331707,0.424746756
img__518.png,0.023375,0.001468,0.319796,2.678072979,0.111324888,-0.635834619
img__519.png,-0.018,-0.020298,0.319502,2.76474155,0.164937673,-0.448351246
img__520.png,0.021761,-0.027253,0.31875,2.76469626,0.151021536,-0.6358527
img__521.png,0.007168,-0.01218,0.320341,1.624709519,2.074714424,0.086817736
img__522.png,0.015662,-0.015101,0.288873,1.994044455,-1.509916036,-0.918852695
img__523.png,0.010652,-0.025936,0.288331,1.586977218,1.948267738,0.703742248
img__524.png,0.017769,0.025995,0.287975,1.500189004,1.961186605,0.491838422
img__525.png,0.005251,-0.014365,0.289287,1.550194692,1.937957632,0.67356967
img__526.png,0.010458,0.026673,0.223289,1.823639998,1.046966047,-0.42166728
img__527.png,0.006968,-0.005277,0.22495,1.21880049,1.868312902,0.241301054
img__528.png,-0.018202,0.029695,0.222409,0.051409287,2.264695515,0.630322663
img__529.png,0.004291,-0.009208,0.22489,1.21767172,1.865727911,0.270704574
img__530.png,-0.029419,0.003728,0.22836,-0.159485469,2.187169083,0.159869241
img__531.png,0.00149,0.028763,0.228469,-0.218078914,2.331687162,0.053229864
img__532.png,-0.017364,0.026686,0.228066,-0.214835934,2.248922939,0.055011227
img__533.png,0.008126,0.007017,0.230027,-0.171252981,2.351255634,0.167659561
img__534.png,-0.0278,-0.000883,0.283092,0.058602587,2.286406255,0.668140391
img__535.png,-0.009194,-0.009629,0.284143,2.496405181,0.000208317,-0.819692945
img__536.png,0.019149,-0.029154,0.282308,2.522365994,0.010783881,-0.980271765
img__537.png,-0.010527,-0.001449,0.284256,2.471392773,-0.013371121,-0.808362341
img__538.png,0.00895,0.028793,0.342067,1.516270314,1.103832795,-0.635265013
img__539.png,0.008064,0.008433,0.343195,1.569835303,1.126575812,-0.607544789
img__540.png,0.033624,0.008516,0.341637,1.5428892,1.200898166,-0.654138341
img__541.png,-0.002044,-0.003462,0.34337,1.611136664,1.111564146,-0.573817309
img__542.png,0.019988,-0.012852,0.204489,1.82370732,-1.373143998,-0.987710296
img__543.png,-0.005245,0.030946,0.203458,1.743789529,-1.497377405,-0.710779885
img__544.png,-0.014575,-0.025687,0.203736,1.970519687,-1.493073938,-0.924083908
img__545.png,-0.004275,0.015182,0.20526,1.79807284,-1.48436047,-0.781409298
img__546.png,0.027279,-0.000164,0.220914,2.567898044,0.040200642,-0.976086408
img__547.png,-0.011809,-0.018319,0.221523,2.702034932,0.117520722,-0.732704398
img__548.png,0.019916,-0.028422,0.21987,2.696989195,0.11973301,-0.951554973
img__549.png,-0.011326,-0.004104,0.222266,2.641894986,0.086922966,-0.728647714
img__550.png,0.014938,-0.013041,0.328573,1.946922228,-1.54440034,-0.803777376
img__551.png,0.011326,-0.028709,0.327721,1.648147247,1.956288996,0.778999424
img__552.png,0.018001,0.024391,0.327772,1.568837905,1.974383316,0.587986078
img__553.png,0.005403,-0.014979,0.328786,1.611345873,1.947203186,0.745450793
img__554.png,-0.009283,0.01955,0.221158,1.522315562,2.00870415,0.254469891
img__555.png,0.019925,-0.022265,0.220197,1.718538663,2.116689721,0.349757539
img__556.png,0.022891,0.02576,0.219526,1.611443601,2.066560814,0.098312785
img__557.png,0.006762,-0.013608,0.221695,1.656801357,2.075403269,0.356355093
img__558.png,-0.001531,0.014285,0.31381,1.840032776,2.21735786,0.267918206
img__559.png,0.026849,-0.027512,0.311778,1.956769826,2.311109138,0.346909282
img__560.png,0.025149,0.023463,0.31225,1.876369367,2.257192147,0.157718548
img__561.png,0.008081,-0.01485,0.313683,1.903859242,2.260743323,0.350469062
img__562.png,-0.029792,0.003372,0.221647,0.031194041,2.028229962,0.441752862
img__563.png,-0.002549,0.015305,0.223126,-0.019531148,2.165920695,0.417568167
img__564.png,-0.015875,0.029983,0.221077,-0.05428059,2.117534835,0.334413982
img__565.png,0.006785,0.002138,0.223552,0.010817996,2.194774706,0.49181135
img__566.png,-0.029341,0.002842,0.277158,-0.065598554,2.175503798,0.334968627
img__567.png,0.001191,0.021194,0.277912,-0.112799928,2.297418039,0.284725619
img__568.png,-0.017373,0.028703,0.276695,-0.123377735,2.234396585,0.241765546
img__569.png,0.007964,0.004571,0.27857,-0.082602954,2.310843295,0.35770244
img__570.png,0.022606,-0.012973,0.259718,1.768600422,-1.25195099,-1.110930134
img__571.png,0.000623,0.027545,0.259565,1.70858752,-1.360831326,-0.925410144
img__572.png,-0.01014,-0.026846,0.259441,1.885197592,-1.343191516,-1.077577439
img__573.png,-0.003174,0.014542,0.260598,1.754782723,-1.360144471,-0.957282646
img__574.png,0.021098,-0.012619,0.295509,1.788511927,-1.330069272,-1.023485032
img__575.png,-0.001862,0.028469,0.295154,1.735814615,-1.419233561,-0.850696484
img__576.png,-0.011794,-0.02563,0.295184,1.888861911,-1.40852299,-0.986572191
img__577.png,-0.003644,0.014826,0.296136,1.773654212,-1.414712822,-0.885762524
img__578.png,-0.010697,-0.027542,0.34029,-0.969547096,2.065467568,1.665765143
img__579.png,0.009152,-0.004563,0.341418,-0.925413689,2.175488124,1.642550862
img__580.png,-0.033517,-0.003844,0.339901,-1.055077969,2.089647412,1.555630503
img__581.png,0.00855,0.003974,0.341441,-0.932159998,2.199806758,1.617024824
img__582.png,-0.029373,0.002085,0.329401,0.043889022,2.127446562,0.514807467
img__583.png,0.000463,0.012532,0.330476,0.008255442,2.229157747,0.508118235
img__584.png,-0.016984,0.030151,0.328899,-0.015633581,2.187464782,0.435760578
img__585.png,0.007641,0.00168,0.330622,0.023862046,2.242597506,0.550624198
img__586.png,-0.010883,-0.026306,0.321659,-0.837204025,2.25395458,1.679086349
img__587.png,0.00413,0.01583,0.322502,1.862542385,-1.195493384,-1.239145056
img__588.png,-0.032062,-0.000637,0.32132,-0.923518796,2.289405364,1.553427298
img__589.png,-0.002362,0.011626,0.322698,1.885317585,-1.211232787,-1.238529707
img__590.png,0.020975,-0.004462,0.246167,3.017558316,0.251968458,-0.477180416
img__591.png,-0.021894,-0.032088,0.244026,-3.10300633,-0.274574023,0.201212078
img__592.png,0.022537,-0.026053,0.244686,-3.080307727,-0.278757802,0.485002808
img__593.png,-0.013889,-0.00866,0.246556,3.047616843,0.258920225,-0.260433996
img__594.png,-0.029852,0.004136,0.230248,-0.089684781,1.94605299,0.232941649
img__595.png,-0.008234,0.024159,0.230805,-0.14759492,2.05007356,0.160543767
img__596.png,-0.014228,0.028165,0.230058,-0.158731416,2.025901294,0.139623076
img__597.png,0.00467,0.005125,0.232108,-0.097160005,2.095267561,0.253487115
img__598.png,-0.013244,0.012609,0.25563,1.579924838,1.954836813,0.672698512
img__599.png,0.014493,-0.030689,0.254026,1.750623818,2.020814111,0.785410338
img__600.png,0.019906,0.023943,0.254385,1.644683283,2.034085897,0.529636851
img__601.png,0.005927,-0.015281,0.255758,1.694295563,2.000357709,0.740418092
img__602.png,0.02447,-0.003538,0.32827,2.918058889,0.224983104,-0.750228095
img__603.png,-0.015564,-0.029565,0.3275,3.022945572,0.258070411,-0.571956945
img__604.png,0.02153,-0.02651,0.327423,2.986241987,0.256902082,-0.743679189
img__605.png,-0.012396,-0.007949,0.32887,2.957989907,0.233253309,-0.583436144
img__606.png,0.024584,0.001277,0.251324,2.641309144,0.086704451,-0.727263643
img__607.png,-0.017185,-0.019896,0.251154,2.75487842,0.157217609,-0.488586259
img__608.png,0.021355,-0.027585,0.250106,2.753056223,0.143314659,-0.721126151
img__609.png,-0.012796,-0.00511,0.252151,2.696446513,0.131771748,-0.512452434
img__610.png,0.010415,0.026452,0.331291,1.846481251,1.086860515,-0.423433663
img__611.png,-0.006254,-0.004935,0.332413,2.381492736,-0.078957432,-0.914293342
img__612.png,-0.018243,0.029642,0.330682,0.055936294,2.266898702,0.642921012
img__613.png,-0.009572,0.000263,0.332371,2.370933845,-0.084173962,-0.896457781
img__614.png,-0.010603,-0.027348,0.323621,-1.071123381,2.074988121,1.546629889
img__615.png,0.005227,-0.000631,0.324905,-1.038968769,2.194368761,1.502088503
img__616.png,0.03406,0.004409,0.323127,1.780271311,0.993664182,-0.423743486
img__617.png,0.007211,0.005344,0.324823,-1.036063302,2.217265286,1.487797263
img__618.png,-0.029574,0.003525,0.300415,-0.123034308,2.146728688,0.220098498
img__619.png,-0.001111,0.02524,0.300828,-0.166980065,2.249859089,0.155852433
img__620.png,-0.016775,0.027778,0.300138,-0.17101854,2.198810316,0.139289215
img__621.png,0.007124,0.006005,0.301744,-0.13300327,2.268890191,0.231704974
img__622.png,-0.010766,-0.025757,0.307867,-0.740934298,2.331810098,1.715407769
img__623.png,0.003838,0.02019,0.308446,1.791467863,-1.234339653,-1.146811978
img__624.png,-0.030755,0.001045,0.307595,-0.825519485,2.376579839,1.579558468
img__625.png,-0.002472,0.012769,0.308857,1.822166765,-1.245408867,-1.154538692
img__626.png,0.025527,0.002451,0.328411,2.51561315,0.014039632,-0.788283798
img__627.png,-0.01439,-0.013137,0.328834,2.591020571,0.072945538,-0.614502195
img__628.png,0.020699,-0.027977,0.327567,2.606610483,0.065308969,-0.779379799
img__629.png,0.006057,-0.010875,0.329175,1.455137356,1.978827657,0.152805439
img__630.png,-0.029879,0.00404,0.335163,-0.097066555,1.971142551,0.226798384
img__631.png,-0.008448,0.023459,0.335592,-0.135671335,2.041948499,0.178832707
img__632.png,-0.014264,0.028476,0.335006,-0.145167037,2.026298237,0.161372111
img__633.png,0.004304,0.005259,0.336448,-0.10208611,2.072889134,0.239845374
img__634.png,-0.029064,0.002163,0.237945,-0.031389385,2.20474929,0.413660859
img__635.png,-0.003893,-0.018857,0.238949,2.648339558,0.099491811,-1.058633075
img__636.png,-0.017955,0.028967,0.237289,-0.101920757,2.274496861,0.299677688
img__637.png,-0.008915,-0.003795,0.239528,2.601613174,0.064310821,-1.015763087
img__638.png,0.016871,-0.020656,0.224665,2.157455085,-1.393506004,-1.27690593
img__639.png,0.009288,-0.014052,0.225615,1.383233579,1.921023229,0.401001937
img__640.png,0.020068,-0.027827,0.223626,2.452550124,-0.02289204,-0.794908745
img__641.png,0.004843,-0.011524,0.225897,1.36056046,1.909824297,0.405857095
img__642.png,0.000729,0.016094,0.25069,1.855349515,2.241011759,0.114644704
img__643.png,0.029429,-0.026574,0.248058,1.998081076,2.371939321,0.209867593
img__644.png,0.023044,-0.026135,0.248779,3.009780939,0.252373742,-0.19638505
img__645.png,0.008434,-0.014679,0.250636,1.931368173,2.301759819,0.22989195
img__646.png,-0.028623,0.000877,0.343201,0.025464565,2.23204789,0.546435855
img__647.png,0.004644,0.012821,0.344123,-0.014415909,2.341715329,0.537949574
img__648.png,-0.018271,0.029597,0.342632,-0.029307355,2.285507702,0.463002543
img__649.png,-0.009061,-0.002127,0.344268,2.506061453,9.73775E-05,-0.979813458
img__650.png,-0.02865,0.003748,0.274749,-0.176485946,2.301620185,0.144969577
img__651.png,-0.004981,-0.029116,0.27468,2.902076034,0.265327575,-1.062543362
img__652.png,-0.018588,0.026598,0.274351,-0.218603465,2.345707436,0.05308505
img__653.png,-0.009221,-0.007418,0.27601,2.839338735,0.217776113,-1.025907561
img__654.png,-0.010756,-0.027128,0.260139,-1.008589797,2.117549927,1.58982514
img__655.png,0.009072,-9.8E-05,0.261614,-0.945367808,2.278031355,1.539056273
img__656.png,0.033853,0.00355,0.259548,1.810415645,0.951972216,-0.389921181
img__657.png,0.008555,0.005339,0.261577,-0.950808045,2.297104546,1.516275099
img__658.png,-0.013337,0.017052,0.316405,1.461680772,1.946085232,0.470262491
img__659.png,0.013518,-0.022799,0.316035,1.596349546,2.002466847,0.541037231
img__660.png,0.019495,0.026423,0.31544,1.521615368,1.996750829,0.357397516
img__661.png,0.005756,-0.013753,0.316794,1.562424298,1.986249565,0.528626177
img__662.png,-0.028023,0.000816,0.344507,-0.027194604,2.312972994,0.485793093
img__663.png,-0.006906,-0.016446,0.345185,2.625917324,0.075024013,-0.930460133
img__664.png,0.019067,-0.028982,0.3439,2.628175394,0.084631441,-1.046284719
img__665.png,-0.00981,-0.003478,0.345489,2.595019341,0.055704575,-0.911725775
img__666.png,-0.029806,0.003451,0.322725,0.059383903,2.006951123,0.476631362
img__667.png,-0.00464,0.012564,0.32384,0.029285231,2.094089444,0.470215736
img__668.png,-0.015319,0.030705,0.322295,-0.003128812,2.072517847,0.404742976
img__669.png,0.005795,0.001293,0.324062,0.047036814,2.118600682,0.51533452
img__670.png,0.026001,-0.001813,0.270495,2.766855825,0.155069623,-0.875082906
img__671.png,-0.013445,-0.025488,0.270216,2.890759153,0.207690154,-0.670859872
img__672.png,0.020795,-0.02734,0.269568,2.860174689,0.205521478,-0.860457212
img__673.png,-0.011802,-0.00651,0.271413,2.82332629,0.177053354,-0.673930134
img__674.png,0.01711,-0.011201,0.33214,1.838050802,-1.488516183,-0.807685263
img__675.png,-0.00812,0.031169,0.331207,1.79111239,-1.550626615,-0.634070807
img__676.png,-0.01597,-0.023213,0.331574,1.924625759,-1.553292985,-0.7618124
img__677.png,-0.004824,0.015444,0.332376,1.820121641,-1.540901984,-0.684005888
img__678.png,-0.029889,0.003927,0.286009,-0.193923419,1.994973016,0.081630538
img__679.png,-0.007654,0.029829,0.28594,-0.245674665,2.077916113,-0.004862835
img__680.png,-0.014488,0.02602,0.286047,-0.239161427,2.053483849,0.007500592
img__681.png,0.004695,0.007707,0.287452,-0.198248488,2.116151051,0.079919616
