Img_Name,Tx,Ty,Tz,Rx,Ry,Rz
img__5578.png,-0.023033,-0.032771,0.309352,-1.472840943,2.105092407,0.495780188
img__5579.png,-0.039897,0.003562,0.309352,-0.216702339,2.487521862,0.075621557
img__5580.png,-0.016863,0.036333,0.309352,1.070909802,2.294356131,-0.355783768
img__5581.png,0.023033,0.032771,0.309352,2.191946635,1.533609042,-0.732106605
img__5582.png,-0.003118,-0.030051,0.310467,-3.018539323,-0.286270818,0.771278616
img__5583.png,-0.027584,-0.012325,0.310467,-2.562218459,1.17212446,0.611283687
img__5584.png,-0.024466,0.017725,0.310467,-1.556017328,2.188106512,0.325953591
img__5585.png,0.003118,0.030051,0.310467,-0.249570381,2.631557112,-0.017661866
img__5586.png,0.027584,0.012325,0.310467,1.120797128,2.450018908,-0.358256521
img__5587.png,0.024466,-0.017725,0.310467,2.310954059,1.643377294,-0.634158308
img__5588.png,0.025656,-0.020306,0.310213,2.981884577,0.280547751,-0.914930956
img__5589.png,-0.004758,-0.032372,0.310213,-2.509230513,1.150150122,0.73739007
img__5590.png,-0.030414,-0.012065,0.310213,-1.507025499,2.122567218,0.409286091
img__5591.png,-0.025656,0.020306,0.310213,-0.238729378,2.537405657,0.013203485
img__5592.png,0.004758,0.032372,0.310213,1.081916031,2.360367281,-0.384942436
img__5593.png,0.030414,0.012065,0.310213,2.239874778,1.59031402,-0.719620149
img__5594.png,0.007035,-0.012318,0.311611,2.979880282,0.263666696,-0.821276852
img__5595.png,-0.00715,-0.012252,0.311611,-2.561443353,1.191347257,0.700488565
img__5596.png,-0.014185,0.000066,0.311611,-1.532110765,2.183495529,0.413324495
img__5597.png,-0.007035,0.012318,0.311611,-0.229624831,2.595149542,0.053207634
img__5598.png,0.00715,0.012252,0.311611,1.113337652,2.39371964,-0.315688509
img__5599.png,0.014185,-0.000066,0.311611,2.268180051,1.59153203,-0.630486687
img__5600.png,-0.018976,-0.010369,0.311184,2.99901792,0.257643104,-0.6941656
img__5601.png,-0.018468,0.011249,0.311184,-2.623727873,1.22847602,0.61764887
img__5602.png,0.000508,0.021618,0.311184,-1.574049203,2.25549251,0.381354607
img__5603.png,0.018976,0.010369,0.311184,-0.230031061,2.677608146,0.072445445
img__5604.png,0.018468,-0.011249,0.311184,1.14989124,2.455889778,-0.249379331
img__5605.png,-0.000508,-0.021618,0.311184,2.314279326,1.615074984,-0.525591148
img__5606.png,-0.021395,-0.024152,0.310261,3.043018123,0.276132452,-0.685688973
img__5607.png,-0.031614,0.006453,0.310261,-2.610216446,1.206918675,0.566310909
img__5608.png,-0.010219,0.030605,0.310261,-1.582600396,2.244727212,0.32045914
img__5609.png,0.021395,0.024152,0.310261,-0.244008592,2.689008709,0.013945461
img__5610.png,0.031614,-0.006453,0.310261,1.149550002,2.486144579,-0.295082999
img__5611.png,0.010219,-0.030605,0.310261,2.338507839,1.648718566,-0.548684143
img__5612.png,0.011746,-0.005161,0.31167,2.953567817,0.252955992,-0.841302985
img__5613.png,0.001403,-0.012753,0.31167,-2.558468761,1.198740556,0.738596606
img__5614.png,-0.010343,-0.007592,0.31167,-1.520356713,2.179776826,0.449085546
img__5615.png,-0.011746,0.005161,0.31167,-0.22079777,2.5780816,0.080906096
img__5616.png,-0.001403,0.012753,0.31167,1.109997586,2.369064878,-0.300402062
img__5617.png,0.010343,0.007592,0.31167,2.250180287,1.569461912,-0.631398879
img__5618.png,-0.004342,-0.023598,0.31101,3.025377208,0.278752636,-0.769604778
img__5619.png,-0.022607,-0.008038,0.31101,-2.573396541,1.185575546,0.627001736
img__5620.png,-0.018265,0.015559,0.31101,-1.555466347,2.199771005,0.350184428
img__5621.png,0.004342,0.023598,0.31101,-0.24271356,2.634235437,0.010154133
img__5622.png,0.022607,0.008038,0.31101,1.125096808,2.442122094,-0.331615483
img__5623.png,0.018265,-0.015559,0.31101,2.304933135,1.629826884,-0.613861219
img__5624.png,0.005002,-0.031619,0.310287,-3.001447246,-0.289633499,0.807994246
img__5625.png,-0.024882,-0.020141,0.310287,-2.54239694,1.158001573,0.63396228
img__5626.png,-0.029883,0.011478,0.310287,-1.544291493,2.16406908,0.3325623
img__5627.png,-0.005002,0.031619,0.310287,-0.25145087,2.605763918,-0.026867134
img__5628.png,0.024882,0.020141,0.310287,1.107765859,2.432104237,-0.381811095
img__5629.png,0.029883,-0.011478,0.310287,2.296352099,1.638689376,-0.669131002
img__5630.png,-0.002375,-0.000698,0.311924,2.954850138,0.244914347,-0.77173135
img__5631.png,-0.001792,0.001708,0.311924,-2.5970892,1.225522786,0.705077782
img__5632.png,0.000583,0.002406,0.311924,-1.541560425,2.223131486,0.446320489
img__5633.png,0.002375,0.000698,0.311924,-0.217293147,2.621605026,0.105822687
img__5634.png,0.001792,-0.001708,0.311924,1.130966435,2.396708367,-0.252566455
img__5635.png,-0.000583,-0.002406,0.311924,2.270955398,1.574722409,-0.567339998
img__5636.png,0.035248,-0.015108,0.309568,2.954418469,0.273820087,-0.959067727
img__5637.png,0.00454,-0.038079,0.309568,-2.492156813,1.146520522,0.784754347
img__5638.png,-0.030708,-0.022972,0.309568,-1.488707047,2.102955504,0.443809606
img__5639.png,-0.035248,0.015108,0.309568,-0.232207879,2.505437979,0.030887089
img__5640.png,-0.00454,0.038079,0.309568,1.070455608,2.326816821,-0.386714962
img__5641.png,0.030708,0.022972,0.309568,2.213906657,1.567250679,-0.742663864
img__5642.png,-0.029791,0.004056,0.265672,-0.142281039,1.921828187,0.153856925
img__5643.png,-0.011383,0.027827,0.265672,0.853231038,1.767679821,-0.543910724
img__5644.png,0.018408,0.023772,0.265672,1.764639754,1.200785496,-1.194860733
img__5645.png,0.029791,-0.004056,0.265672,2.468240528,0.182734247,-1.713926567
img__5646.png,0.011383,-0.027827,0.265672,-2.035421484,0.982465696,1.445666687
img__5647.png,-0.018408,-0.023772,0.265672,-1.136394575,1.670012712,0.839083194
img__5648.png,-0.01018,0.02689,0.265818,-0.196620909,2.002791392,0.077643675
img__5649.png,0.018197,0.022261,0.265818,0.851317376,1.877325507,-0.583308613
img__5650.png,0.028377,-0.004629,0.265818,1.826904832,1.308271233,-1.188032292
img__5651.png,0.01018,-0.02689,0.265818,2.587222273,0.253996495,-1.645011053
img__5652.png,-0.018197,-0.022261,0.265818,-2.10625737,0.95513191,1.311982605
img__5653.png,-0.028377,0.004629,0.265818,-1.217735657,1.70047854,0.731624304
img__5654.png,-0.013574,0.027207,0.265634,-0.197870919,1.990163516,0.075282569
img__5655.png,0.016774,0.025359,0.265634,0.844109139,1.867577606,-0.590625344
img__5656.png,0.030349,-0.001848,0.265634,1.816409359,1.304163329,-1.200320527
img__5657.png,0.013574,-0.027207,0.265634,2.578168895,0.256333033,-1.662215412
img__5658.png,-0.016774,-0.025359,0.265634,-2.095375589,0.947069443,1.320885178
img__5659.png,-0.030349,0.001848,0.265634,-1.212279855,1.688436123,0.734525203
img__5660.png,0.003773,0.006397,0.267265,-0.147043959,2.047908553,0.161159775
img__5661.png,0.007427,-6.90E-05,0.267265,0.910606283,1.875893888,-0.486640947
img__5662.png,0.003654,-0.006466,0.267265,1.863714992,1.262156946,-1.086524582
img__5663.png,-0.003773,-0.006397,0.267265,2.569082639,0.184465308,-1.55238173
img__5664.png,-0.007427,6.90E-05,0.267265,-2.149598683,1.043469505,1.340981793
img__5665.png,-0.003654,0.006466,0.267265,-1.205199135,1.779610455,0.79379991
img__5666.png,-0.022241,0.026904,0.26508,-0.198501958,1.957580892,0.073492137
img__5667.png,0.012179,0.032713,0.26508,0.82744792,1.840303965,-0.605310989
img__5668.png,0.03442,0.005809,0.26508,1.789185592,1.289931344,-1.228462631
img__5669.png,0.022241,-0.026904,0.26508,2.551487651,0.258725091,-1.704604641
img__5670.png,-0.012179,-0.032713,0.26508,-2.06737275,0.929543877,1.347120547
img__5671.png,-0.03442,-0.005809,0.26508,-1.19634475,1.659377299,0.746023567
img__5672.png,-0.038563,0.02243,0.26362,-0.19011279,1.894911563,0.084317137
img__5673.png,0.000143,0.044611,0.26362,0.802788062,1.780398171,-0.619478245
img__5674.png,0.038706,0.022181,0.26362,1.737062142,1.249548628,-1.270322289
img__5675.png,0.038563,-0.02243,0.26362,2.489030963,0.249719633,-1.778748015
img__5676.png,-0.000143,-0.044611,0.26362,-2.012817583,0.907586827,1.40854965
img__5677.png,-0.038706,-0.022181,0.26362,-1.158530798,1.610533551,0.781423586
img__5678.png,-0.016052,0.001279,0.266883,-0.134891828,1.972056338,0.17036818
img__5679.png,-0.006918,0.014541,0.266883,0.8832281,1.80393073,-0.508756489
img__5680.png,0.009134,0.013262,0.266883,1.805241541,1.213667441,-1.141834662
img__5681.png,0.016052,-0.001279,0.266883,2.500805193,0.171059101,-1.644053933
img__5682.png,0.006918,-0.014541,0.266883,-2.081334789,1.019048758,1.416176056
img__5683.png,-0.009134,-0.013262,0.266883,-1.156922981,1.720838307,0.834786592
img__5684.png,-0.018701,0.004184,0.266681,-0.142146106,1.963335983,0.15846587
img__5685.png,-0.005727,0.018287,0.266681,0.873503178,1.802189832,-0.523416195
img__5686.png,0.012974,0.014104,0.266681,1.797889565,1.21914029,-1.15819892
img__5687.png,0.018701,-0.004184,0.266681,2.501116142,0.181081549,-1.660418051
img__5688.png,0.005727,-0.018287,0.266681,-2.073294477,1.004904857,1.413912029
img__5689.png,-0.012974,-0.014104,0.266681,-1.157788927,1.707413534,0.82679815
img__5690.png,-0.008048,0.000791,0.267246,-0.133656341,2.001643102,0.176186446
img__5691.png,-0.003339,0.007365,0.267246,0.898395342,1.827402588,-0.491452253
img__5692.png,0.004709,0.006574,0.267246,1.828350212,1.224905426,-1.113240674
img__5693.png,0.008048,-0.000791,0.267246,2.521721702,0.168383713,-1.604376799
img__5694.png,0.003339,-0.007365,0.267246,-2.108470824,1.036575289,1.394834155
img__5695.png,-0.004709,-0.006574,0.267246,-1.171414729,1.748507536,0.828097109
img__5696.png,-0.034863,0.005072,0.265037,-0.145173151,1.903180306,0.147984224
img__5697.png,-0.013039,0.032728,0.265037,0.841896351,1.754189424,-0.556567703
img__5698.png,0.021824,0.027657,0.265037,1.74919396,1.195996028,-1.214112914
img__5699.png,0.034863,-0.005072,0.265037,2.455547252,0.187307283,-1.739566545
img__5700.png,0.013039,-0.032728,0.265037,-2.018480556,0.968738833,1.45641306
img__5701.png,-0.021824,-0.027657,0.265037,-1.128935946,1.651115799,0.840730407
img__5702.png,-0.002611,0.029029,0.265775,-0.200635548,2.031719429,0.072115769
img__5703.png,0.023835,0.016776,0.265775,0.862574562,1.905048492,-0.576576913
img__5704.png,0.026445,-0.012254,0.265775,1.850584541,1.326831621,-1.167852148
img__5705.png,0.002611,-0.029029,0.265775,2.61481001,0.258216677,-1.60963736
img__5706.png,-0.023835,-0.016776,0.265775,-2.130569771,0.96468688,1.282109312
img__5707.png,-0.026445,0.012254,0.265775,-1.235131012,1.722686075,0.714117614
img__5708.png,-0.025011,0.020056,0.265439,-0.182029151,1.945226126,0.097745521
img__5709.png,0.004863,0.031688,0.265439,0.834051512,1.817202235,-0.587521629
img__5710.png,0.029874,0.011632,0.265439,1.780162392,1.262573011,-1.219932025
img__5711.png,0.025011,-0.020056,0.265439,2.524935001,0.236276785,-1.71008655
img__5712.png,-0.004863,-0.031688,0.265439,-2.056862619,0.944049784,1.378279028
img__5713.png,-0.029874,-0.011632,0.265439,-1.178026992,1.660956896,0.774801568
img__5714.png,-0.011215,0.011403,0.266889,-0.159497911,1.993972939,0.135254201
img__5715.png,0.004267,0.015414,0.266889,0.875203503,1.840964309,-0.533020909
img__5716.png,0.015483,0.004011,0.266889,1.821270965,1.255160274,-1.151346451
img__5717.png,0.011215,-0.011403,0.266889,2.542022052,0.203336364,-1.632319056
img__5718.png,-0.004267,-0.015414,0.266889,-2.100492142,0.998584313,1.367885988
img__5719.png,-0.015483,-0.004011,0.266889,-1.18638848,1.721481262,0.791540716
img__5720.png,0.000292,0.005722,0.267307,-0.145475877,2.034683189,0.161962904
img__5721.png,0.005101,0.002608,0.267307,0.905422158,1.863780338,-0.491360613
img__5722.png,0.004809,-0.003114,0.267307,1.853560285,1.254463049,-1.096987666
img__5723.png,-0.000292,-0.005722,0.267307,2.557948923,0.182888355,-1.568929936
img__5724.png,-0.005101,-0.002608,0.267307,-2.137816869,1.038548762,1.353612362
img__5725.png,-0.004809,0.003114,0.267307,-1.197212386,1.768968272,0.800274379
img__5726.png,0.00988,0.021812,0.266294,-0.182609946,2.076302732,0.104688555
img__5727.png,0.02383,0.00235,0.266294,0.897956687,1.927975987,-0.527525579
img__5728.png,0.01395,-0.019463,0.266294,1.886279811,1.322073126,-1.105275751
img__5729.png,-0.00988,-0.021812,0.266294,2.628893722,0.23121009,-1.538724442
img__5730.png,-0.02383,-0.00235,0.266294,-2.170637904,1.01097671,1.269240945
img__5731.png,-0.01395,0.019463,0.266294,-1.244970144,1.776272432,0.726717708
img__5732.png,-0.023311,0.002827,0.266335,-0.138909213,1.945593036,0.161253235
img__5733.png,-0.009208,0.021602,0.266335,0.867370483,1.784995108,-0.527745106
img__5734.png,0.014104,0.018775,0.266335,1.784017637,1.207135287,-1.170212452
img__5735.png,0.023311,-0.002827,0.266335,2.48413044,0.177359087,-1.681147262
img__5736.png,0.009208,-0.021602,0.266335,-2.057093824,0.999589554,1.431572688
img__5737.png,-0.014104,-0.018775,0.266335,-1.146173921,1.693923217,0.836743433
img__5738.png,-0.008836,0.020757,0.266415,-0.181813046,2.006007312,0.101248309
img__5739.png,0.013559,0.018031,0.266415,0.864167103,1.868413995,-0.559978805
img__5740.png,0.022394,-0.002727,0.266415,1.830061751,1.289953251,-1.167461603
img__5741.png,0.008836,-0.020757,0.266415,2.574341481,0.233323609,-1.631345919
img__5742.png,-0.013559,-0.018031,0.266415,-2.109953785,0.97588257,1.329006877
img__5743.png,-0.022394,0.002727,0.266415,-1.208723168,1.714820313,0.75336304
img__5744.png,-0.024329,0.027212,0.264865,-0.199613128,1.949820931,0.071660824
img__5745.png,0.011401,0.034675,0.264865,0.822726772,1.834528929,-0.610079203
img__5746.png,0.03573,0.007464,0.264865,1.78257597,1.287778693,-1.236166752
img__5747.png,0.024329,-0.027212,0.264865,2.545950273,0.260641933,-1.715212726
img__5748.png,-0.011401,-0.034675,0.264865,-2.060668585,0.924143079,1.352085661
img__5749.png,-0.03573,-0.007464,0.264865,-1.193252277,1.651730104,0.747338782
img__5750.png,-0.008262,-0.001733,0.267235,-0.127509728,1.999776682,0.185431017
img__5751.png,-0.005631,0.006289,0.267235,0.902111309,1.821148799,-0.483489629
img__5752.png,0.00263,0.008021,0.267235,1.827144171,1.216175641,-1.107520573
img__5753.png,0.008262,0.001733,0.267235,2.514180461,0.160309134,-1.602461906
img__5754.png,0.005631,-0.006289,0.267235,-2.106992153,1.043704639,1.40404374
img__5755.png,-0.00263,-0.008021,0.267235,-1.165911939,1.75162956,0.837838725
img__5756.png,-0.027349,0.01654,0.265451,-0.173567779,1.935358035,0.109706236
img__5757.png,0.00065,0.031955,0.265451,0.835719828,1.802439873,-0.580173892
img__5758.png,0.027999,0.015414,0.265451,1.772723088,1.247033453,-1.218627844
img__5759.png,0.027349,-0.01654,0.265451,2.508561334,0.224974094,-1.717276385
img__5760.png,-0.00065,-0.031955,0.265451,-2.048155804,0.949648552,1.396805064
img__5761.png,-0.027999,-0.015414,0.265451,-1.166749504,1.658595268,0.790481609
img__5762.png,-0.012669,0.014756,0.317283,1.544082573,1.967851737,0.561465394
img__5763.png,0.006445,0.018349,0.317283,2.246129439,0.902043895,0.101723244
img__5764.png,0.019113,0.003594,0.317283,2.428379963,-0.346458972,-0.37205769
img__5765.png,0.012669,-0.014756,0.317283,2.045882964,-1.605310081,-0.792471485
img__5766.png,-0.006445,-0.018349,0.317283,1.068392595,-2.660345104,-1.078351467
img__5767.png,-0.019113,-0.003594,0.317283,0.38124251,2.672182697,0.935996378
img__5768.png,0.014493,-0.026662,0.316426,1.678572981,2.024005652,0.641955393
img__5769.png,-0.015844,-0.025882,0.316426,2.358083677,0.873685632,0.245737537
img__5770.png,-0.030336,0.00078,0.316426,2.471871836,-0.42119273,-0.187768561
img__5771.png,-0.014493,0.026662,0.316426,2.007153104,-1.664596621,-0.593018543
img__5772.png,0.015844,0.025882,0.316426,0.97838964,-2.640680532,-0.898393351
img__5773.png,0.030336,-0.00078,0.316426,0.479130319,2.81189265,0.92743313
img__5774.png,0.019872,0.025057,0.316265,1.598394492,2.024282089,0.448641233
img__5775.png,0.031636,-0.004681,0.316265,2.338946122,0.931015725,0.036881111
img__5776.png,0.011764,-0.029738,0.316265,2.534163617,-0.369469004,-0.380472986
img__5777.png,-0.019872,-0.025057,0.316265,2.12731546,-1.679750728,-0.737201105
img__5778.png,-0.031636,0.004681,0.316265,1.09594929,-2.753300802,-0.955724283
img__5779.png,-0.011764,0.029738,0.316265,0.396346668,2.71851575,0.787434858
img__5780.png,0.005957,-0.014586,0.317487,1.638574595,2.006039693,0.619315535
img__5781.png,-0.009653,-0.012452,0.317487,2.324425684,0.880986726,0.203086039
img__5782.png,-0.01561,0.002134,0.317487,2.458373297,-0.40004833,-0.243076012
img__5783.png,-0.005957,0.014586,0.317487,2.0176329,-1.648044165,-0.653206093
img__5784.png,0.009653,0.012452,0.317487,1.003299362,-2.647139553,-0.95314072
img__5785.png,0.01561,-0.002134,0.317487,0.450675732,2.769488339,0.932781782
img__5786.png,0.011842,0.00336,0.31764,1.61942128,2.015459042,0.543215573
img__5787.png,0.008831,-0.008576,0.31764,2.330531044,0.904802106,0.128958344
img__5788.png,-0.003012,-0.011936,0.31764,2.492357357,-0.385029403,-0.304545858
img__5789.png,-0.011842,-0.00336,0.31764,2.067161889,-1.660964516,-0.691438852
img__5790.png,-0.008831,0.008576,0.31764,1.0458269,-2.693773633,-0.956085643
img__5791.png,0.003012,0.011936,0.31764,0.424377163,2.747061742,0.868161426
img__5792.png,0.001206,0.039138,0.315457,1.531368776,1.987164523,0.446120067
img__5793.png,0.034497,0.018525,0.315457,2.26939004,0.934498486,-0.003138496
img__5794.png,0.033292,-0.020613,0.315457,2.488120588,-0.332822703,-0.451948632
img__5795.png,-0.001206,-0.039138,0.315457,2.121957476,-1.635244281,-0.831967633
img__5796.png,-0.034497,-0.018525,0.315457,-1.125399279,2.732984539,1.057710759
img__5797.png,-0.033292,0.020613,0.315457,0.354776813,2.652245433,0.82759148
img__5798.png,-0.006007,0.02768,0.316614,1.535776783,1.977799717,0.50217959
img__5799.png,0.020968,0.019043,0.316614,2.256649626,0.919561073,0.047193283
img__5800.png,0.026976,-0.008638,0.316614,2.458327585,-0.338043469,-0.414408928
img__5801.png,0.006007,-0.02768,0.316614,2.085217281,-1.619187352,-0.814781852
img__5802.png,-0.020968,-0.019043,0.316614,1.099861737,-2.699116623,-1.071258643
img__5803.png,-0.026976,0.008638,0.316614,0.365915287,2.661017669,0.880999331
img__5804.png,-0.007873,-0.017596,0.317293,1.613579775,1.978061109,0.661211074
img__5805.png,-0.019175,-0.00198,0.317293,2.283601651,0.867210892,0.222681147
img__5806.png,-0.011302,0.015617,0.317293,2.414195594,-0.391249899,-0.247325736
img__5807.png,0.007873,0.017596,0.317293,1.985085566,-1.619309893,-0.682249187
img__5808.png,0.019175,0.00198,0.317293,0.992186995,-2.612697653,-1.006527534
img__5809.png,0.011302,-0.015617,0.317293,0.444643731,2.74366061,0.993597522
img__5810.png,-0.003085,0.00864,0.317746,1.576861196,1.986411572,0.560168449
img__5811.png,0.00594,0.006991,0.317746,2.280518308,0.900924423,0.118647701
img__5812.png,0.009025,-0.001649,0.317746,2.452117541,-0.36399497,-0.339767725
img__5813.png,0.003085,-0.00864,0.317746,2.050678615,-1.627877918,-0.748247793
img__5814.png,-0.00594,-0.006991,0.317746,1.055271164,-2.671217638,-1.028007443
img__5815.png,-0.009025,0.001649,0.317746,0.401501053,2.704784012,0.913757863
img__5816.png,-0.014119,0.032739,0.315872,1.507893422,1.962505589,0.504008319
img__5817.png,0.021294,0.028597,0.315872,2.22715916,0.920839258,0.033906487
img__5818.png,0.035412,-0.004142,0.315872,2.437626899,-0.32251728,-0.440823573
img__5819.png,0.014119,-0.032739,0.315872,2.080853724,-1.598826348,-0.851772783
img__5820.png,-0.021294,-0.028597,0.315872,1.111613442,-2.688569192,-1.114051393
img__5821.png,-0.035412,0.004142,0.315872,0.348499959,2.634007318,0.8998024
img__5822.png,0.02325,-0.005118,0.316985,1.659223968,2.039138897,0.54542289
img__5823.png,0.007193,-0.022694,0.316985,2.371561737,0.903958762,0.154810719
img__5824.png,-0.016057,-0.017576,0.316985,2.518969808,-0.405045842,-0.259780611
img__5825.png,-0.02325,0.005118,0.316985,2.070292734,-1.684573488,-0.633523119
img__5826.png,-0.007193,0.022694,0.316985,1.029364826,-2.700568144,-0.893889172
img__5827.png,0.016057,0.017576,0.316985,0.448343311,2.788235668,0.842569437
img__5828.png,0.005685,0.021171,0.317121,1.573929037,2.000169116,0.496606492
img__5829.png,0.021178,0.005662,0.317121,2.298167996,0.919241781,0.063552521
img__5830.png,0.015492,-0.015509,0.317121,2.488518729,-0.358562565,-0.37875344
img__5831.png,-0.005685,-0.021171,0.317121,2.093184535,-1.647122682,-0.763370393
img__5832.png,-0.021178,-0.005662,0.317121,1.085646569,-2.71419147,-1.010750628
img__5833.png,-0.015492,0.015509,0.317121,0.388783919,2.698262894,0.851304351
img__5834.png,0.003903,0.00233,0.317846,1.603775411,2.000472302,0.565522288
img__5835.png,0.003969,-0.002215,0.317846,2.306716235,0.898466158,0.138395989
img__5836.png,0.000067,-0.004545,0.317846,2.467673627,-0.378448737,-0.308901732
img__5837.png,-0.003903,-0.00233,0.317846,2.050234511,-1.643669694,-0.710064883
img__5838.png,-0.003969,0.002215,0.317846,1.041855545,-2.674853224,-0.988336985
img__5839.png,-0.000067,0.004545,0.317846,0.419013734,2.732177545,0.901443746
img__5840.png,0.002267,-0.028876,0.316556,1.656173741,1.998404967,0.677625777
img__5841.png,-0.023874,-0.016401,0.316556,2.321765832,0.861143466,0.260873854
img__5842.png,-0.026141,0.012475,0.316556,2.433218612,-0.413739998,-0.194024936
img__5843.png,-0.002267,0.028876,0.316556,1.979259219,-1.640306744,-0.620821743
img__5844.png,0.023874,0.016401,0.316556,0.968966753,-2.612472821,-0.946507314
img__5845.png,0.026141,-0.012475,0.316556,0.474069437,2.78801804,0.980916533
img__5846.png,0.020415,-0.024409,0.316281,1.68723446,2.036198548,0.620221509
img__5847.png,-0.010932,-0.029884,0.316281,2.374963866,0.881080518,0.233547246
img__5848.png,-0.031346,-0.005475,0.316281,2.491808145,-0.423507814,-0.189189915
img__5849.png,-0.020415,0.024409,0.316281,2.023202491,-1.67646567,-0.582899213
img__5850.png,0.010932,0.029884,0.316281,0.985513002,-2.656462969,-0.876627069
img__5851.png,0.031346,0.005475,0.316281,0.479420795,2.820785363,0.898544451
img__5852.png,-0.010717,-0.002119,0.31769,1.57917386,1.972626635,0.614462152
img__5853.png,-0.007194,0.008222,0.31769,2.264510634,0.883860926,0.165006693
img__5854.png,0.003523,0.010341,0.31769,2.419994045,-0.3693947,-0.30747581
img__5855.png,0.010717,0.002119,0.31769,2.013464168,-1.611866091,-0.736168409
img__5856.png,0.007194,-0.008222,0.31769,1.028325264,-2.634637904,-1.042968846
img__5857.png,-0.003523,-0.010341,0.31769,0.413431291,2.708488402,0.968011563
img__5858.png,0.011671,-0.013119,0.317393,1.648387554,2.017412097,0.600937002
img__5859.png,-0.005526,-0.016666,0.317393,2.34110707,0.886891963,0.193915274
img__5860.png,-0.017197,-0.003548,0.317393,2.476834238,-0.403448333,-0.242176318
img__5861.png,-0.011671,0.013119,0.317393,2.031501269,-1.659899538,-0.64171047
img__5862.png,0.005526,0.016666,0.317393,1.008296542,-2.661575775,-0.931184445
img__5863.png,0.017197,0.003548,0.317393,0.452719342,2.779316893,0.906927828
img__5864.png,0.009269,-0.011537,0.317533,1.640349222,2.012471739,0.601019176
img__5865.png,-0.005357,-0.013796,0.317533,2.332684852,0.886886765,0.189161099
img__5866.png,-0.014626,-0.002259,0.317533,2.47116035,-0.399497003,-0.250835895
img__5867.png,-0.009269,0.011537,0.317533,2.03044541,-1.654999414,-0.653188561
img__5868.png,0.005357,0.013796,0.317533,1.011238158,-2.659753226,-0.943838805
img__5869.png,0.014626,0.002259,0.317533,0.447961907,2.770948704,0.912686105
img__5870.png,-0.006693,-0.011076,0.317615,1.604398669,1.980620939,0.636071669
img__5871.png,-0.012938,0.000259,0.317615,2.283050591,0.875963234,0.196937299
img__5872.png,-0.006245,0.011334,0.317615,2.423897441,-0.384304092,-0.270090653
img__5873.png,0.006693,0.011076,0.317615,2.001576827,-1.621373951,-0.698461917
img__5874.png,0.012938,-0.000259,0.317615,1.007994411,-2.627167609,-1.011880134
img__5875.png,0.006245,-0.011334,0.317615,0.43352077,2.734318752,0.973646271
img__5876.png,0.002116,0.034825,0.315958,1.541262472,1.990085067,0.458587384
img__5877.png,0.031217,0.01558,0.315958,2.275926575,0.930794243,0.012974562
img__5878.png,0.029101,-0.019245,0.315958,2.487878859,-0.338883704,-0.434497447
img__5879.png,-0.002116,-0.034825,0.315958,2.11480914,-1.637857606,-0.815849633
img__5880.png,-0.031217,-0.01558,0.315958,1.11706536,-2.731386403,-1.048291547
img__5881.png,-0.029101,0.019245,0.315958,0.362739326,2.663012379,0.833910741
img__5882.png,-0.028481,0.00021,0.316752,0.060938773,2.22851689,0.620407181
img__5883.png,-0.014058,0.02477,0.316752,1.131103322,1.841003232,0.028320993
img__5884.png,0.014422,0.02456,0.316752,1.949964717,1.055821576,-0.566756047
img__5885.png,0.028481,-0.00021,0.316752,2.406397222,-0.065802909,-1.097242979
img__5886.png,0.014058,-0.02477,0.316752,2.343918192,-1.440091797,-1.468682734
img__5887.png,-0.014422,-0.02456,0.316752,-1.158268835,2.139171438,1.140670968
img__5888.png,-0.005835,-0.009964,0.31782,2.480376275,-0.016502375,-0.948712349
img__5889.png,-0.011547,7.10E-05,0.31782,2.403761718,-1.409217543,-1.292662331
img__5890.png,-0.005712,0.010035,0.31782,-1.26610506,2.227044947,1.078651573
img__5891.png,0.005835,0.009964,0.31782,0.015647818,2.351932744,0.6241403
img__5892.png,0.011547,-7.10E-05,0.31782,1.148929227,1.959776975,0.087633151
img__5893.png,0.005712,-0.010035,0.31782,2.010875603,1.143209875,-0.459277268
img__5894.png,-0.018395,0.029634,0.316111,-0.001612491,2.289958241,0.528609321
img__5895.png,0.016466,0.030747,0.316111,1.116400339,1.936809232,-0.032308591
img__5896.png,0.034861,0.001114,0.316111,1.99454111,1.153421619,-0.589533101
img__5897.png,0.018395,-0.029634,0.316111,2.503121441,0.001762591,-1.073157312
img__5898.png,-0.016466,-0.030747,0.316111,-2.427083516,1.399000384,1.363471137
img__5899.png,-0.034861,-0.001114,0.316111,-1.238250025,2.14122966,1.024703701
img__5900.png,-0.009459,-0.001275,0.317886,2.459995021,-0.028964522,-0.926842784
img__5901.png,-0.005834,0.007554,0.317886,2.372392389,-1.40720082,-1.286206626
img__5902.png,0.003625,0.008829,0.317886,-1.260666382,2.244147684,1.109161715
img__5903.png,0.009459,0.001275,0.317886,0.027725782,2.354787226,0.659529287
img__5904.png,0.005834,-0.007554,0.317886,1.156405817,1.949578426,0.12278814
img__5905.png,-0.003625,-0.008829,0.317886,2.005803206,1.126774628,-0.428458553
img__5906.png,-0.016303,0.018473,0.317074,0.017266661,2.286795202,0.569774065
img__5907.png,0.007846,0.023355,0.317074,1.126500886,1.917572646,0.005576061
img__5908.png,0.02415,0.004883,0.317074,1.986954823,1.127252156,-0.559251445
img__5909.png,0.016303,-0.018473,0.317074,2.47519719,-0.018689208,-1.055771021
